pubmed_id,Keyword,CUIs
34762106,incident,{'C1551358'}
34762106,adverse liver,
34762106,cardiovascular events,{'C1320716'}
34762106,MACE,"{'C0349381', 'C1445339', 'C0286421', 'C0280578'}"
34762106,patients,{'C0030705'}
34762106,obesity,{'C0028754'}
34762106,fibrotic NASH,
34762106,cirrhosis,{'C0023890'}
34762106,SPLENDOR,
34762106,Surgical Procedures,{'C0543467'}
34762106,Long-term,{'C0443252'}
34762106,Effectiveness,"{'C1280519', 'C4553491'}"
34762106,NASH,{'C4529962'}
34762106,Disease,{'C0012634'}
34762106,Obesity Risk) study,
34762106,liver biopsies,
34762106,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
34762106,health system,
34762106,adult,{'C0001675'}
34762106,patients,{'C0030705'}
34762106,obesity,{'C0028754'}
34762106,identified,{'C0205396'}
34762106,criteria,{'C0243161'}
34762106,histological diagnosis,{'C0679557'}
34762106,NASH,{'C4529962'}
34762106,presence,{'C0392148'}
34762106,liver fibrosis,{'C0239946'}
34762106,histological stages,
34762106,Baseline,{'C1442488'}
34762106,clinical characteristics,{'C0683325'}
34762106,histological disease activity,
34762106,fibrosis,{'C0016059'}
34762106,patients,{'C0030705'}
34762106,simultaneous,{'C0521115'}
34762106,liver biopsy,{'C0193388'}
34762106,time,{'C0040223'}
34762106,bariatric surgery,{'C1456587'}
34762106,balanced,{'C0205415'}
34762106,nonsurgical control group,
34762106,overlap,{'C0185027'}
34762106,Follow-up,"{'C0589120', 'C1522577'}"
34762106,Bariatric surgery,{'C1456587'}
34762106,Roux-en-Y gastric bypass,
34762106,sleeve gastrectomy,
34762106,nonsurgical care,
34762106,primary outcomes,
34762106,incidence,"{'C0021149', 'C0220856'}"
34762106,adverse liver outcomes,
34762106,progression,"{'C0242656', 'C0449258'}"
34762106,clinical,{'C0205210'}
34762106,histological cirrhosis,
34762106,development,"{'C0678723', 'C0243107'}"
34762106,hepatocellular carcinoma,{'C2239176'}
34762106,liver transplantation,{'C0023911'}
34762106,liver-related mortality,
34762106,MACE,"{'C0349381', 'C1445339', 'C0286421', 'C0280578'}"
34762106,composite,{'C0205199'}
34762106,coronary artery events,
34762106,cerebrovascular events,
34762106,heart failure,{'C0018801'}
34762106,cardiovascular death,
34762106,estimated,{'C0750572'}
34762106,Firth penalized method,
34762106,Cox regression analysis,
34762106,patients,{'C0030705'}
34762106,women,{'C0043210'}
34762106,age,{'C0001779'}
34762106,years,{'C0439234'}
34762106,IQR,
34762106,years,{'C0439234'}
34762106,median body mass index,
34762106,IQR,
34762106,patients,{'C0030705'}
34762106,bariatric surgery,{'C1456587'}
34762106,patients,{'C0030705'}
34762106,nonsurgical control group,
34762106,follow-up,"{'C0589120', 'C1522577'}"
34762106,years,{'C0439234'}
34762106,IQR,
34762106,years,{'C0439234'}
34762106,analyzed,
34762106,Distribution,"{'C0037775', 'C1704711', 'C0520511', 'C1378698'}"
34762106,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34762106,covariates,
34762106,histological,
34762106,severity,{'C0439793'}
34762106,liver injury,{'C0160390'}
34762106,overlap,{'C0185027'}
34762106,weighting,"{'C1705104', 'C0043100', 'C0005910', 'C1305866'}"
34762106,study,{'C0947630'}
34762106,period,"{'C1561960', 'C0439531', 'C0025344'}"
34762106,data set,{'C0150098'}
34762106,patients,{'C0030705'}
34762106,bariatric surgery,{'C1456587'}
34762106,group,"{'C0441833', 'C0687744'}"
34762106,patients,{'C0030705'}
34762106,nonsurgical control group,
34762106,adverse liver outcomes,
34762106,patients,{'C0030705'}
34762106,bariatric surgery,{'C1456587'}
34762106,group,"{'C0441833', 'C0687744'}"
34762106,patients,{'C0030705'}
34762106,nonsurgical group,
34762106,MACE,"{'C0349381', 'C1445339', 'C0286421', 'C0280578'}"
34762106,patients,{'C0030705'}
34762106,analyzed,
34762106,overlap,{'C0185027'}
34762106,cumulative,
34762106,incidence,"{'C0021149', 'C0220856'}"
34762106,adverse liver,
34762106,years,{'C0439234'}
34762106,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34762106,bariatric surgery,{'C1456587'}
34762106,group,"{'C0441833', 'C0687744'}"
34762106,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34762106,nonsurgical group,
34762106,absolute risk difference,
34762106,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34762106,hazard ratio,{'C2985465'}
34762106,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34762106,cumulative,
34762106,incidence,"{'C0021149', 'C0220856'}"
34762106,MACE,"{'C0349381', 'C1445339', 'C0286421', 'C0280578'}"
34762106,years,{'C0439234'}
34762106,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34762106,bariatric surgery,{'C1456587'}
34762106,group,"{'C0441833', 'C0687744'}"
34762106,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34762106,nonsurgical group,
34762106,absolute risk difference,
34762106,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34762106,hazard ratio,{'C2985465'}
34762106,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34762106,year,"{'C1561544', 'C0439234', 'C1561543'}"
34762106,bariatric surgery,{'C1456587'}
34762106,patients,{'C0030705'}
34762106,died,{'C0011065'}
34762106,surgical complications,{'C0221082'}
34762106,gastrointestinal leak,
34762106,respiratory failure,{'C1145670'}
34762106,patients,{'C0030705'}
34762106,NASH,{'C4529962'}
34762106,obesity,{'C0028754'}
34762106,bariatric surgery,{'C1456587'}
34762106,compared,
34762106,nonsurgical management,
34762106,associated with,{'C0332281'}
34762106,incident,{'C1551358'}
34762106,adverse liver outcomes,
34762106,MACE,"{'C0349381', 'C1445339', 'C0286421', 'C0280578'}"
34756737,Diversity,{'C1880371'}
34756737,medical field,
34756737,patients,{'C0030705'}
34756737,ethnic,{'C0680174'}
34756737,racial backgrounds,
34756737,increase,{'C0442805'}
34756737,diversity,
34756737,medical school,{'C0036378'}
34756737,subspecialties,
34756737,medicine,{'C0025118'}
34756737,diversity,
34756737,anesthesiology,{'C0002930'}
34756737,study,{'C0947630'}
34756737,representation,
34756737,gender,{'C0079399'}
34756737,minorities,{'C0026192'}
34756737,anesthesiology residency programs,
34756737,study,{'C0947630'}
34756737,ethnic,{'C0680174'}
34756737,racial,
34756737,gender,{'C0079399'}
34756737,diversity,
34756737,residents,
34756737,anesthesiology,{'C0002930'}
34756737,data,"{'C1511726', 'C3245479'}"
34756737,analyzed,
34756737,self-reported,
34756737,data,"{'C1511726', 'C3245479'}"
34756737,Journal,{'C0162443'}
34756737,American Medical Association,{'C0002461'}
34756737,annual,{'C0332181'}
34756737,report,"{'C0684224', 'C0700287'}"
34756737,Graduate Medical Education,{'C0013633'}
34756737,academic,{'C3242376'}
34756737,period,"{'C1561960', 'C0439531', 'C0025344'}"
34756737,female trainees,
34756737,Black trainees,
34756737,encompassed,
34756737,female trainees,
34756737,mere,
34756737,total anesthesiology residents,
34756737,Black trainees,
34756737,decreased,"{'C0205216', 'C0442797'}"
34756737,study,{'C0947630'}
34756737,disparity,
34756737,demographic composition,
34756737,anesthesiology trainees,
34756737,diverse,
34756737,anesthesiology,{'C0002930'}
34756630,quality,
34756630,YouTube™ videos,
34756630,keratoconus,{'C0022578'}
34756630,information,"{'C0870705', 'C1533716'}"
34756630,patients,{'C0030705'}
34756630,words,
34756630,Keratoconus,{'C0022578'}
34756630,Crosslinking,{'C0178576'}
34756630,Keratoconus treatment,
34756630,patients,{'C0030705'}
34756630,official YouTube™ website,
34756630,http://www.youtube.com,
34756630,cookies,
34756630,disabled,{'C0018576'}
34756630,web browser,{'C3658317'}
34756630,search,{'C1552603'}
34756630,changes,"{'C0443172', 'C0392747'}"
34756630,standard YouTube™ search preferences,
34756630,videos,{'C0042655'}
34756630,videos,{'C0042655'}
34756630,evaluated,
34756630,DISCERN,
34756630,score,{'C0449820'}
34756630,Journal,{'C0162443'}
34756630,American Medical Association score,
34756630,Global Quality Score,
34756630,Videos,{'C4284179'}
34756630,assessed,
34756630,presence,{'C0392148'}
34756630,absence,{'C0332197'}
34756630,criteria,{'C0243161'}
34756630,ophthalmologists,{'C1704292'}
34756630,videos,{'C0042655'}
34756630,analyzed,
34756630,exclusion,"{'C0680251', 'C2828389'}"
34756630,videos,{'C0042655'}
34756630,duplicates,{'C0205173'}
34756630,irrelevant,
34756630,languages,{'C0023008'}
34756630,English,"{'C0376245', 'C3540738', 'C1556083'}"
34756630,DISCERN,
34756630,Journal,{'C0162443'}
34756630,American Medical Association,{'C0002461'}
34756630,Global Quality scores,
34756630,videos,{'C0042655'}
34756630,physicians,{'C0031831'}
34756630,healthcare organizations,
34756630,patients,{'C0030705'}
34756630,entities,
34756630,organizations,{'C0029246'}
34756630,YouTube™ health channels,
34756630,satisfied,
34756630,criterion,{'C0243161'}
34756630,information,"{'C0870705', 'C1533716'}"
34756630,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
34756630,modalities,{'C0695347'}
34756630,Keratoconus,{'C0022578'}
34756630,disease,{'C0012634'}
34756630,youth,"{'C0087178', 'C0001578'}"
34756630,YouTube™ videos,
34756630,accessible,
34756630,informative,{'C2986490'}
34756630,educational source,
34756630,younger,
34756630,patients,{'C0030705'}
34756630,videos,{'C0042655'}
34756630,information resources,
34756630,benefit,{'C0814225'}
34756630,patients,{'C0030705'}
34753689,objective,"{'C4552789', 'C0018017'}"
34753689,study,{'C0947630'}
34753689,evaluate,
34753689,quality,
34753689,information,"{'C0870705', 'C1533716'}"
34753689,readability,{'C0871211'}
34753689,online,
34753689,content,{'C1550605'}
34753689,medication-related osteonecrosis,
34753689,jaw,{'C0022359'}
34753689,MRONJ,
34753689,engines,
34753689,websites,
34753689,information,"{'C0870705', 'C1533716'}"
34753689,MRONJ,
34753689,content,{'C1550605'}
34753689,assessed,
34753689,quality,
34753689,information,"{'C0870705', 'C1533716'}"
34753689,readability,{'C0871211'}
34753689,Statistical analyses,
34753689,GraphPad Software,
34753689,GraphPad Software Inc.,
34753689,La,"{'C1420423', 'C4553351', 'C0023031'}"
34753689,Jolla,
34753689,Calif,
34753689,United States,{'C0041703'}
34753689,Health,{'C0018684'}
34753689,Net (HONcode) seal,
34753689,websites,
34753689,inclusion/exclusion criteria,
34753689,JAMA,"{'C1422839', 'C3890557'}"
34753689,Journal,{'C0162443'}
34753689,American Medical Association),
34753689,benchmark,{'C0525063'}
34753689,standard deviation,{'C0871420'}
34753689,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
34753689,confidence interval,{'C0009667'}
34753689,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34753689,Quality Evaluation Scoring Tool score,
34753689,maximum,"{'C1552615', 'C0806909'}"
34753689,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
34753689,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34753689,Quality Evaluation Scoring,
34753689,scores,{'C0449820'}
34753689,websites,
34753689,satisfied,
34753689,JAMA,"{'C1422839', 'C3890557'}"
34753689,criteria,{'C0243161'}
34753689,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34753689,readability,{'C0871211'}
34753689,levels,{'C0441889'}
34753689,content,{'C1550605'}
34753689,information,"{'C0870705', 'C1533716'}"
34753689,MRONJ,
34753689,Internet,{'C0282111'}
34753689,unreliable,{'C0749770'}
34753689,difficult,{'C0332218'}
34753689,public,"{'C1552597', 'C0678367'}"
34753689,read,"{'C0034754', 'C1705179'}"
34753689,Authors,{'C3812881'}
34753689,online,
34753689,MRONJ,
34753689,information,"{'C0870705', 'C1533716'}"
34753689,quality,
34753689,information,"{'C0870705', 'C1533716'}"
34753689,readability,{'C0871211'}
34753689,information,"{'C0870705', 'C1533716'}"
34753689,poor health literacy skills,
34751709,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
34751709,Services,"{'C1704289', 'C0557854'}"
34751709,Oncology Care Model,
34751709,OCM,{'C1417929'}
34751709,alternative,
34751709,model,"{'C0026336', 'C3161035', 'C3853906'}"
34751709,improve,
34751709,care,
34751709,Medicare,"{'C1546906', 'C0018717', 'C1547152'}"
34751709,beneficiaries,
34751709,cancer,{'C0006826'}
34751709,association,"{'C0699792', 'C0004083'}"
34751709,OCM,{'C1417929'}
34751709,changes,"{'C0443172', 'C0392747'}"
34751709,Medicare,"{'C1546906', 'C0018717', 'C1547152'}"
34751709,spending,{'C0680968'}
34751709,utilization,{'C0042153'}
34751709,quality,
34751709,patient,{'C0030705'}
34751709,experience,"{'C0596545', 'C0237607'}"
34751709,OCM's,
34751709,years,{'C0439234'}
34751709,Exploratory difference-in-differences,
34751709,care,
34751709,chemotherapy,"{'C3665472', 'C0013217', 'C0392920'}"
34751709,episodes,{'C0332189'}
34751709,OCM,{'C1417929'}
34751709,participating,
34751709,practices,{'C0237607'}
34751709,practices,{'C0237607'}
34751709,OCM,{'C1417929'}
34751709,Participants,
34751709,Medicare,"{'C1546906', 'C0018717', 'C1547152'}"
34751709,beneficiaries,
34751709,cancer,{'C0006826'}
34751709,treated,{'C1522326'}
34751709,practices,{'C0237607'}
34751709,OCM,{'C1417929'}
34751709,participation,{'C0679823'}
34751709,Total episode payments,
34751709,Medicare spending,
34751709,Parts A,
34751709,B,"{'C1418795', 'C0006030', 'C1455781', 'C0227088', 'C0439105', 'C1553005'}"
34751709,D,"{'C0439107', 'C0227086', 'C0004015', 'C0678223', 'C2825521'}"
34751709,monthly,{'C0332177'}
34751709,payments,{'C0680264'}
34751709,enhanced,
34751709,oncology services,
34751709,utilization,{'C0042153'}
34751709,payments,{'C0680264'}
34751709,hospitalizations,{'C0019993'}
34751709,emergency department,{'C0562508'}
34751709,ED,"{'C1547353', 'C3538926', 'C0242350'}"
34751709,visits,
34751709,office visits,{'C0028900'}
34751709,chemotherapy,"{'C3665472', 'C0013217', 'C0392920'}"
34751709,supportive care,{'C0344211'}
34751709,imaging,{'C0079595'}
34751709,quality,
34751709,chemotherapy-associated hospitalizations,
34751709,ED,"{'C1547353', 'C3538926', 'C0242350'}"
34751709,visits,
34751709,chemotherapy,"{'C3665472', 'C0013217', 'C0392920'}"
34751709,end-of-life care,{'C0085555'}
34751709,survival,"{'C0220921', 'C0038952'}"
34751709,patient,{'C0030705'}
34751709,experiences,{'C0596545'}
34751709,Medicare,"{'C1546906', 'C0018717', 'C1547152'}"
34751709,beneficiaries,
34751709,cancer,{'C0006826'}
34751709,chemotherapy,"{'C3665472', 'C0013217', 'C0392920'}"
34751709,beneficiaries,
34751709,age,{'C0001779'}
34751709,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
34751709,years,{'C0439234'}
34751709,women,{'C0043210'}
34751709,episodes,{'C0332189'}
34751709,treated,{'C1522326'}
34751709,OCM,{'C1417929'}
34751709,participating,
34751709,practices,{'C0237607'}
34751709,beneficiaries,
34751709,age,{'C0001779'}
34751709,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
34751709,years,{'C0439234'}
34751709,women,{'C0043210'}
34751709,episodes,{'C0332189'}
34751709,treated,{'C1522326'}
34751709,comparison,
34751709,practices,{'C0237607'}
34751709,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34751709,period,"{'C1561960', 'C0439531', 'C0025344'}"
34751709,episode payments,
34751709,increased,{'C0205217'}
34751709,OCM,{'C1417929'}
34751709,episodes,{'C0332189'}
34751709,comparison,
34751709,episodes,{'C0332189'}
34751709,OCM,{'C1417929'}
34751709,episodes,{'C0332189'}
34751709,comparison,
34751709,episodes,{'C0332189'}
34751709,intervention,"{'C0886296', 'C0184661'}"
34751709,period,"{'C1561960', 'C0439531', 'C0025344'}"
34751709,differences,
34751709,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34751709,Monthly,{'C0332177'}
34751709,Oncology Services,
34751709,payments,{'C0680264'}
34751709,decreases,{'C0547047'}
34751709,episode payments,
34751709,Part B,
34751709,differences,
34751709,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34751709,supportive care drugs,
34751709,differences,
34751709,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34751709,OCM,{'C1417929'}
34751709,associated with,{'C0332281'}
34751709,statistically significant,{'C0237881'}
34751709,reductions,"{'C0301630', 'C4551656'}"
34751709,episode payments,
34751709,higher-risk episodes,
34751709,differences,
34751709,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34751709,statistically significant,{'C0237881'}
34751709,increases,{'C0442805'}
34751709,episode payments,
34751709,lower-risk episodes,
34751709,differences,
34751709,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34751709,OCM,{'C1417929'}
34751709,associated with,{'C0332281'}
34751709,differences,
34751709,hospitalizations,{'C0019993'}
34751709,ED,"{'C1547353', 'C3538926', 'C0242350'}"
34751709,visits,
34751709,survival,"{'C0220921', 'C0038952'}"
34751709,measures,{'C0079809'}
34751709,utilization,{'C0042153'}
34751709,measures,{'C0079809'}
34751709,quality,
34751709,measures,{'C0079809'}
34751709,care,
34751709,experiences,{'C0596545'}
34751709,exploratory analysis,
34751709,OCM,{'C1417929'}
34751709,associated with,{'C0332281'}
34751709,payment,"{'C0220808', 'C1571887', 'C0680264'}"
34751709,reductions,"{'C0301630', 'C4551656'}"
34751709,episodes,{'C0332189'}
34751709,Medicare,"{'C1546906', 'C0018717', 'C1547152'}"
34751709,beneficiaries,
34751709,chemotherapy,"{'C3665472', 'C0013217', 'C0392920'}"
34751709,cancer,{'C0006826'}
34751709,years,{'C0439234'}
34751709,OCM,{'C1417929'}
34751709,monthly,{'C0332177'}
34751709,payments,{'C0680264'}
34751709,enhanced,
34751709,oncology services,
34751709,statistically significant,{'C0237881'}
34751709,utilization,{'C0042153'}
34751709,quality,
34751709,patient,{'C0030705'}
34751709,experience,"{'C0596545', 'C0237607'}"
34751709,outcomes,
34751708,Mental stress-induced myocardial ischemia,
